menus_id,名字,收藏,浏览,工艺,口味,时间,难度,主料,辅料
6683,蒜香脆皮豆腐, 0 收藏 , 5588 浏览,煎,家常味,10分钟,初级入门,"['老豆腐 1块', '鸡蛋 1个']","['淀粉 100克', '大蒜 3瓣', '红椒 小半个', '熟白芝麻 20克', '小葱 1颗', '色拉油 1勺', '盐 1小勺', '糖 1小勺', '蚝油 1勺', '生抽 2勺']"
3782,烤茄子, 385 收藏 , 4623 浏览,烤,香辣味,30分钟,中级掌勺,"['茄子 两个', '大蒜 4个', '肉泥 适量']","['油 适量', '盐 适量', '孜然粉 适量', '辣椒粉 适量', '葱花 适量']"
4135,土豆烧鸡, 7 收藏 , 5530 浏览,炒,家常味,30分钟,未知,"['鸡肉 四分之一只', '土豆 四个']","['八角 一个', '青长辣椒 两个', '香叶 三片', '桂皮 一小块', '盐 适量', '糖 适量', '鸡精 适量', '生抽 适量', '老抽 适量', '姜片 两片']"
11214,肉末茄子, 146 收藏 , 5295 浏览,炒,咸鲜味,10分钟,中级掌勺,"['茄子 一个', '肉末 适量', '小米椒 两个', '蒜末 适量', '葱花 适量']","['油 适量', '生抽 一勺', '老抽 一勺', '米醋 一勺', '淀粉 一勺']"
1535,爆炒花甲, 14 收藏 , 147971 浏览,炒,家常味,5分钟,初中水平,['花蛤蜊 1包'],"['油 适量', '黄灯笼辣椒酱 1勺', '料酒 适量', '辣椒干 6个', '葱段 适量']"
9254,兰州糟肉, 3 收藏 , 3019 浏览,蒸,家常味,60分钟,新手尝试,"['五花肉 300克', '鸡枞油腐乳 180克', '红烧酱油 3克', '大葱 一根']","['生姜 少量', '花椒粒 少量', '盐 少量']"
4816,清淡爽口、营养美味的凉拌合菜, 13 收藏 , 4326 浏览,拌,家常味,30分钟,未知,"['菠菜心 300克', '黄瓜 150克', '金针菇 150克', '粉丝 50克', '胡萝卜 80克', '木耳 50克', '鸡蛋皮 2大张']","['蚝油 30克', '味极鲜 40克', '香醋 40克', '芥末 20克', '盐 3克', '香油 16克']"
7647,鸭肉香锅, 0 收藏 , 3465 浏览,炒,香辣味,30分钟,未知,['鸭肉 600克  '],"['呷哺料 110克  ', '土豆 500克  ', '姜 3块 ', '蒜 2个  ', '葱  2颗', '料酒  1勺', '辣椒  8个 ']"
8079,电饭煲腊肉煲仔, 5 收藏 , 5786 浏览,焖,咸鲜味,60分钟,初中水平,"['大米 300克', '腊肉 300克', '胡萝卜 150克', '小香菇 4个']","['植物油 两大勺', '盐 适量', '蚝油 两大勺', '生抽 两大勺', '白糖 2克', '香葱 一根']"
5356,虾仁黄金炒饭, 6 收藏 , 8074 浏览,炒,家常味,15分钟,未知,"['虾仁 200克', '米饭 一碗', '鸡蛋 二个', '芦笋 一颗']","['大蒜 三瓣', '料酒 适量', '淀粉 适量', '葱 一颗', '盐 适量']"
3289,木须肉, 386 收藏 , 11740 浏览,炒,其他口味,30分钟,未知,"['猪里脊肉 200克', '鸡蛋 2个', '干木耳 8朵', '胡萝卜 中等大小半根']","['葱白 食指长1段', '淀粉 1.5茶匙（7.5克）', '白糖 1茶匙（5克）', '盐 1茶匙（5克）', '料酒 1茶匙（5毫升）', '生抽 1汤匙（15毫升）', '油 4汤匙（60毫升）']"
13715,快手排骨炖豆角, 17 收藏 , 12415 浏览,炖,家常味,60分钟,中级掌勺,"['排骨 500克', '豆角 500克']","['盐 适量', '色拉油 2汤勺', '胡椒粉 1小勺', '姜 1小块', '葱花 适量']"
3388,茄子烧豆角, 13 收藏 , 134847 浏览,烧,香辣味,15分钟,初中水平,"['茄子(紫皮，长) 2个', '长豆角 250克']","['植物油 100克', '食盐 适量', '朝天椒 50克', '豆瓣酱 30克', '蒜 20克', '生抽 5克', '蘑菇精 5克']"
11728,鸭腿炖白萝卜, 315 收藏 , 4060 浏览,炖,咸鲜味,30分钟,未知,"['鸭腿 2个', '胡萝卜 20克', '白萝卜 1根', '姜 5克', '香菜 5克']","['花椒 3克', '八角 3克', '糖 0.5勺', '料酒 0.5勺', '盐 2匙', '味精 0.2匙']"
11537,无敌好吃钵钵鸡, 0 收藏 , 7428 浏览,煮,香辣味,10分钟,未知,"['西蓝花 1个', '金针菇 50克', '毛肚 50克', '各种鱼丸 50克', '鸡胗 1个', '龙虾尾 10个', '土豆 1个', '莲藕 1块', '干豆腐 50克', '香菇 50克']","['钵钵鸡调料 1袋', '纯净水 1000克']"
6140,粉蒸排骨, 17 收藏 , 25478 浏览,蒸,香辣味,60分钟,中级掌勺,"['肋排 500克', '芋头 200克']",['麻辣味蒸肉米粉 1袋']
871,虾仁炒鸡蛋, 312 收藏 , 2585 浏览,炒,家常味,15分钟,新手尝试,"['虾仁 100克', '鸡蛋 2个']","['油  6克', '葱  3克', '胡椒粉  1克', '料酒  4克', '蒜 3克', '盐 2克']"
4587,西蓝花炒虾仁, 13 收藏 , 2407 浏览,炒,家常味,10分钟,新手尝试,"['西蓝花 100克', '虾 200克', '小葱 1棵']","['料酒 5毫升', '儿童酱油 10毫升', '橄榄油 10毫升', '淀粉 少许']"
12798,肉松菜椒蛋饼，简单易做孩子喜欢, 563 收藏 , 6444 浏览,煎,家常味,15分钟,未知,"['鸡蛋 3个', '菜椒 2个']","['盐 少许', '油 少许', '肉松 1份', '番茄酱 少许']"
8861,梅干菜烧肉, 6 收藏 , 10270 浏览,炖,咸鲜味,60分钟,初级入门,"['五花肉 500克', '梅干菜 60克']","['八角 2个', '花椒 10颗', '陈皮 2块', '桂皮 2克', '香叶 3片', '茴香籽 2克', '生抽 15毫升', '老抽 10毫升', '黄酒 20毫升', '盐 4克', '冰糖 15克']"
11678,芹菜炒腊肉, 596 收藏 , 5293 浏览,炒,家常味,15分钟,未知,"['芹菜 3棵', '腊肉 350克']","['姜 2片', '植物油 1勺', '剁椒 1匙', '生抽 1勺']"
3829,麻辣香锅, 47 收藏 , 12185 浏览,炒,家常味,10分钟,新手尝试,"['鲜虾 300克', '芹菜 1根', '青椒 半个', '胡萝卜 半根', '香菇 4朵', '菜花 100克', '西兰花 100克', '豆腐皮 1张', '豆腐泡 适量']","['面粉适量 1勺', '淀粉 1勺', '大葱 半根', '老姜 1克', '八角 2个', '麻椒 1克', '桂皮 1块', '辣椒 5个', '郫县豆瓣酱 2勺', '盐 适量或不放', '香叶 2片']"
2746,麻婆豆腐, 165 收藏 , 73561 浏览,烧,麻辣味,5分钟,新手尝试,"['卤水豆腐  350克', '猪肉末 100克 ']","['油 2汤匙', '甜面酱 1汤匙 ', ' 郫县豆瓣酱 1汤匙', '辣椒面 少许 ', ' 花椒面  少许', ' 葱花  少许', '生抽 1汤匙', '黄酒 1茶匙', '  盐 少许', '水淀粉   少许']"
10261,青椒炒土豆片, 59 收藏 , 14924 浏览,炒,其他口味,15分钟,未知,"['土豆 1个（300克）', '青椒 1个（80克）']","['大葱葱绿 小指长1节', '盐 1茶匙（5克）', '油 2汤匙（30毫升）']"
3057,炸茄盒, 7 收藏 , 6511 浏览,炸,家常味,30分钟,新手尝试,"['茄子 800克', '鸡蛋 1个', '韭菜 100克']","['面粉 30克', '食用油 适量', '盐 少许', '淀粉 20克']"
9580,鸡蛋炒香菜, 0 收藏 , 9329 浏览,炒,家常味,10分钟,中级掌勺,"['香菜 150克', '鸡蛋 4个']","['油 适量', '盐 适量', '胡椒粉 适量']"
13988,土猪腊肉焖饭, 3 收藏 , 5982 浏览,蒸,咸鲜味,60分钟,未知,"['土猪腊肉 500克', '五常大米 适量']",['小葱 1根']
6760,芽菜扣肉, 9127 收藏 , 88907 浏览,蒸,咸鲜味,60分钟,初中水平,"['五花肉 350克', '碎米芽菜 55克']","['油 适量', '生抽 6克', '老抽 9克', '姜 适量', '香葱 2根', '料酒 10克', '蜂蜜 3克', '干花椒 5粒', '十三香 3克', '鸡精 适量']"
10055,肉松面包卷, 152 收藏 , 56124 浏览,烤,其它口味,30分钟,初级入门,"['面粉 250克', '白砂糖 30克', '牛奶 140克']","['肉松 适量', '白芝麻 适量', '小葱 2棵', '鸡蛋 半个', '盐 2克', '黄油 30克']"
4456,蒜蓉蒸虾, 5 收藏 , 4429 浏览,蒸,蒜香味,30分钟,未知,"['虾 10只', '酱油 3勺', '耗油 1勺', '料酒 适量', '盐 一丢丢', '大蒜 2个', '葱 适量']",['鸡精 适量']
11505,干锅鸭掌, 26 收藏 , 22283 浏览,炒,香辣味,60分钟,中级掌勺,"['鸭掌 1斤', '土豆 2个', '洋葱 1个']","['干辣椒 25g', '大葱 3根', '蒜 适量', '花椒 适量']"
2436,蒸蒜蓉金针菇, 31 收藏 , 5937 浏览,蒸,蒜香味,15分钟,中级掌勺,['金针菇 200克'],"['大蒜 1头', '蚝油 1勺', '海鲜酱油 2勺', '盐 适量']"
13541,香方炸豆腐, 8676 收藏 , 64662 浏览,炸,家常味,15分钟,中级掌勺,"['北豆腐  600克', '猪肉 200克', '香菇 5个', '芹菜 适量']","['家乐鸡粉  2勺', '调和油   适量', '胡椒粉  少许', '生抽 1/2勺', '食盐 2克', '味精 1克']"
13191,腊肉炒蒜苗, -1 收藏 , 2431 浏览,炒,酱香味,5分钟,中级掌勺,"['腊肠 300克', '蒜苗 200克']","['花生油 2毫升', '盐 1克', '红辣椒 1个']"
4622,鹅蛋米粥, 5 收藏 , 8753 浏览,煮,家常味,30分钟,未知,['大米 80克'],"['鸭蛋 一个', '清水 适量']"
618,磷虾肉韭菜锅贴, 20 收藏 , 6302 浏览,煎,咸鲜味,15分钟,中级掌勺,"['韭菜 180克', '磷虾肉 185克', '饺子皮 24张']","['菜籽油 适量', '黑芝麻 适量', '葱沫 少许', '食盐 1小勺 ', '鸡粉 1/2小勺']"
5749,辣白菜炒五花肉, 127 收藏 , 83194 浏览,炒,酸辣味,15分钟,初级入门,"['五花肉 200克', '辣白菜 50克']","['白糖 10克', '盐 2克', '料酒 15毫升', '油 10毫升']"
14422,干锅虾, 759 收藏 , 14681 浏览,炒,香辣味,30分钟,初中水平,"['虾 500克', '藕 200克']","['植物油 适量', '盐 适量', '火锅底料 适量', '花椒粒 2克', '辣皮子 适量', '孜然 1克', '香叶 适量', '小茴香 适量']"
2585,海参不红烧不爆炒，原汁原味营养好。, 5 收藏 , 3051 浏览,蒸,咸鲜味,30分钟,未知,"['海参 2个', '鸡蛋 2个']","['核桃油 5克', '生抽 10克', '盐 1.5克', '温水 250克', '葱花 适量']"
1684,芹菜叶拌木耳, 1468 收藏 , 14040 浏览,拌,家常味,30分钟,中级掌勺,"['芹菜叶 100克', '干木耳 5克']","['油 适量', '盐 适量', '红尖椒 几个', '香醋 适量', '生抽 适量', '蒜末 适量', '芝麻油 适量']"
13869,红烧肉圆, 35 收藏 , 59190 浏览,烧,家常味,30分钟,初级入门,['肉圆子 7个'],"['生姜 3片', '老抽 1汤匙', '盐 1茶匙', '糖 1茶匙', '家乐热炒鲜露 家乐热炒鲜露']"
14196,鲜肉锅贴, 36 收藏 , 85404 浏览,煎,咸鲜味,10分钟,初级入门,"['面粉 350克', '猪肉末 400克']","['油 25毫升', '鲜酱油 30毫升', '盐 6克', '黄酒 15毫升', '鸡蛋 1个', '蚝油 1汤匙', '熟黑芝麻 少许', '皮冻 100克']"
10444,地三鲜, 14 收藏 , 3629 浏览,炒,家常味,15分钟,未知,"['茄子 1个', '土豆 1个', '青椒 1个']",['蒜 2瓣']
5183,香辣水煮鱼, 8364 收藏 , 72588 浏览,煮,香辣味,15分钟,中级掌勺,"['皖鱼 1000克', '大白菜 500克', '辣椒 50克']","['花生油 5毫升', '盐 10克', '生姜 5克', '酱油 1毫升', '料酒 1毫升', '鸡粉 1克', '生粉 5克', '八角 1个', '陈皮 5克', '香叶 5片', '胡椒 1克']"
5132,砂锅炖红烧肉, 42 收藏 , 40333 浏览,炖,其它口味,90分钟,中级掌勺,"['五花肉 500克', '桂皮 2小块', '八角 3个', '草果 1个', '香叶 2片', '干红椒 6个', '香葱 4根', '鸡蛋 4个', '生姜 1块']","['老抽 1茶勺', '蚝油 1茶勺', '生抽 1茶勺', '料酒 1大勺', '花雕酒 200毫升', '白糖 1小勺', '盐 适量', '清水 适量', '食用油 适量']"
7802,麻婆豆腐, 4677 收藏 , 36469 浏览,煮,麻辣味,15分钟,初中水平,"['豆腐(南) 1块', '猪肉馅 80克', '豆瓣酱 2汤匙', '葱 2根']","['盐 适量', '油 适量', '淀粉 少许', '花椒油 少许', '鸡粉 少许', '白糖 少许', '清水 少许', '麻油 少许', '蚝油 少许']"
2816,广式蜜汁叉烧, 39 收藏 , 139801 浏览,烤,甜味,60分钟,初中水平,"['梅头肉 750g', '叉烧酱 150g']","['酱油 40g', '蜜糖 20g', '砂糖 15g']"
5523,蒜拌茄子, 6 收藏 , 5408 浏览,拌,家常味,15分钟,未知,['紫皮茄子 2个'],"['大蒜 1头', '生抽 10毫升', '香油 5毫升', '鸡精 少许', '盐 少许']"
11661,酱香烤茄子, 10 收藏 , 2420 浏览,烤,咸鲜味,60分钟,初级入门,"['茄子 3根', '时蔬酱 20克']","['蒜 15', '盐 2克', '五香粉 2克']"
2616,文思豆腐羹, 22870 收藏 , 54186 浏览,煮,家常味,15分钟,初中水平,"['内酯豆腐 100克', '火腿肠 25克', '鲜香菇 10克', '黄瓜 25克', '高汤 500克']","['盐 3克', '玉米淀粉 15克', '鸡精 1克']"
5602,水煮牛肉, 10790 收藏 , 145153 浏览,炖,香辣味,15分钟,初中水平,"['牛肉 300克', '黄豆芽 100克', '油菜 100克']","['生姜粉 3克', '食盐 适量', '淀粉 5克', '蒜 4瓣', '橄榄油 适量', '姜 5克', '干辣椒 10个', '料酒 15克', '白糖 5克', '香菜 10克', '花椒 5克', '郫县豆瓣酱 25克', '鸡蛋清 1个', '水 适量']"
535,煲仔饭（电饭锅版）, 78 收藏 , 56322 浏览,煮,咸鲜味,30分钟,新手尝试,"['广东香肠 8根', '大米 300克']","['六月鲜生抽 5大勺', '糖 2勺', '香油 少许', '纯净水 70毫升', '姜丝 少许', '小油菜 5棵']"
3494,柠檬蜜汁烤鸭腿, 9 收藏 , 1811 浏览,烤,咸鲜味,15分钟,新手尝试,['鸭边腿 3个'],"['生抽 2勺', '老抽 1勺', '料酒 1勺', '白糖 1大勺', '蜂蜜 1大勺', '葱 半颗', '姜 6片']"
4610,红烧狮子头, 0 收藏 , 5596 浏览,烧,咸鲜味,2小时,未知,"['肉馅 1斤', '荸荠 8个', '鸡蛋 1个', '油菜 3棵']","['姜葱 适量', '酱油 2大勺', '淀粉 40克', '老抽 适量', '蚝油 1大勺', '盐 2.5小勺', '料酒 1大勺', '白糖 1勺', '油 适量']"
14634,爆炒小花蟹, 3 收藏 , 2877 浏览,炒,咸鲜味,15分钟,未知,['小花蟹 6只'],"['姜片 3片', '大蒜粒 一把', '葱 2根', '盐 1-2勺', '料酒 5-10克', '清水 小半杯', '干辣椒 2-3根', '玉米油 3-4茶匙']"
2840,可乐鸡翅中, 91 收藏 , 30051 浏览,烧,甜味,30分钟,初中水平,['鸡翅 15只'],"['色拉油 适量', '食盐 半茶匙', '酱油 3汤匙', '葱 3节', '姜 2片', '八角 2个', '花椒 1小撮', '香叶 1片', '可乐 1罐']"
10372,沧州名菜火锅鸡，一袋火锅料做一锅，软嫩, 0 收藏 , 6671 浏览,煮,茄汁味,30分钟,新手尝试,"['大鸡腿 1个', '呷哺呷哺番茄火锅料 1袋', '胡萝卜 2个', '土豆 1个']","['盐 适量', '生抽 2勺', '白糖 1勺', '葱姜 适量', '大蒜 5瓣', '蚝油 1勺']"
12748,菠菜拌扇贝, 13 收藏 , 3407 浏览,拌,蒜香味,10分钟,新手尝试,"['扇贝肉 250克', '菠菜 300克']","['大蒜 4瓣', '生抽 1茶匙', '食盐 5克', '白糖 5克', '味精 2克', '香醋 1茶匙', '香油 1茶匙']"
3703,减脂瘦身养生美味, 384 收藏 , 6015 浏览,拌,酸甜味,15分钟,未知,['豆芽菜 350克'],"['芝麻油 适量', '盐 适量', '白砂糖 适量', '香甜醋 适量', '胡萝卜 适量']"
10957,香菇酿肉, 0 收藏 , 3704 浏览,蒸,家常味,15分钟,未知,"['香菇 7个', '胡萝卜 少许', '青菜 少许', '猪肉 300克']","['芝麻粉 适量', '淀粉 1勺', '盐 3克', '香油 1勺', '鸡蛋 1个']"
1740,干锅花菜, 7 收藏 , 7513 浏览,炒,家常味,15分钟,初中水平,"['花菜 500克', '腊肉 50克']","['大蒜 5瓣', '葱 20克', '香葱 1根', '干红辣椒 1个', '花椒 10粒', '食盐 适量', '生抽 1勺']"
7311,自制剁椒酱, 19366 收藏 , 45706 浏览,腌,香辣味,30分钟,新手尝试,['红椒 750克'],"['白糖 50克', '大蒜 3头', '65度白酒 30克', '嫩姜 60克', '盐 75克']"
8470,除夕餐桌上最后一道菜品——全家福，有它, 0 收藏 , 3753 浏览,煮,咸鲜味,30分钟,新手尝试,"['白菜 300克', '香菇 8朵', '老豆腐 200克', '蛋饺 8个', '百叶包 4个', '金针菇 150克']","['水 800毫升', '食盐 适量']"
13012,猪皮冻, 97 收藏 , 23061 浏览,炖,蒜香味,60分钟,初级入门,"['猪皮 500克', '葱姜 20克']","['盐 4克', '桂皮 一片', '生抽 少许', '八角 2.3粒']"
4878,荸荠丸子, 33 收藏 , 64861 浏览,炸,咸鲜味,15分钟,初级入门,"['猪肉末 400克', '荸荠 200克']","['油 300毫升', '黄酒 15毫升', '盐 4克', '生抽 20毫升', '蛋清 20克', '小葱 5克', '水淀粉 2汤匙', '白糖 少许', '老抽 10毫升']"
11849,美人椒, 4 收藏 , 5395 浏览,煎,家常味,30分钟,未知,"['青椒 2个', '红椒 2个']","['淀粉 适量', '香醋 适量', '鲍鱼汁 适量', '鸡汁 适量', '食用油 适量', '香菇 4朵', '豆腐 1块', '姜末 适量', '鹌鹑蛋 3个', '盐 适量', '胡椒粉 适量', '香油 适量', '生抽 适量']"
7715,冷吃兔肉, 5 收藏 , 5084 浏览,炒,香辣味,15分钟,新手尝试,['兔肉 1000克'],"['辣椒 100克', '姜 1个', '蒜 4瓣', '白扣 3个', '香叶 2片', '花椒 10粒', '丁香 3颗', '料酒 2勺', '酱油 3勺', '白糖 1勺', '醋 1勺']"
12612,红烧排骨, 51 收藏 , 20207 浏览,炒,咸鲜味,60分钟,初级入门,['排骨 1000克'],"['花椒 10几粒', '香叶 3片', '八角 1个', '桂皮 1小段', '干红辣椒 2个', '干山楂 5片', '草果 1个', '冰糖 20克', '老姜 5块', '生抽 2勺', '老抽 2勺', '盐 1大勺', '陈醋 2勺']"
2618,秘制香酥鲫鱼, 30 收藏 , 10840 浏览,煎,咸鲜味,30分钟,初中水平,['鲫鱼  650克'],"['香葱 20克', '紫洋葱 半颗', '红甜椒 1颗', '绿甜椒 1颗', '生姜 20克', '大蒜 4瓣', '细盐 4克', '芝麻香油 10克', '花椒 20颗', '蚝油 30克', '白胡椒粉 1克', '鸡精 1克', '生抽 20克', '陈醋 10克', '白糖 30克', '料酒 40克', '清水 100克', '玉米淀粉 5克']"
11793,午餐肉炒西兰花, 0 收藏 , 1891 浏览,炒,家常味,10分钟,新手尝试,"['西兰花 1棵', '午餐肉 100克']","['油 适量', '盐 适量', '蚝油 适量']"
8632,清蒸大闸蟹, 5 收藏 , 4737 浏览,蒸,咸鲜味,30分钟,未知,['大闸蟹 4-6只'],"['黄酒 20毫升', '姜 1大块约30克', '香醋 15毫升', '糖 1克']"
9938,鲫鱼蒸蛋羹, 394 收藏 , 1899 浏览,蒸,家常味,15分钟,初中水平,"['鲫鱼 310克', '鸡蛋 55克', '韭菜 50克']","['芝麻油 5克', '盐 1.5克', '清水 50克']"
724,酸菜猪肉炖粉条冻豆腐, 5 收藏 , 3011 浏览,炖,家常味,10分钟,初中水平,"['酸菜 半棵', '猪肉 适量', '粉条 1把', '冻豆腐 半块']","['油 适量', '盐 适量', '五香粉 适量', '生抽 适量', '葱姜 适量', '辣椒油 适量', '花椒油 数量']"
5676,土豆鹌鹑蛋红烧肉, 14 收藏 , 7984 浏览,煮,家常味,30分钟,未知,"['土豆 适量', '五花肉 适量', '鹌鹑蛋 适量']","['老抽 适量', '冰糖 适量']"
12440,腌菜炒鸡蛋, 4 收藏 , 1975 浏览,炒,咸鲜味,5分钟,初级入门,"['鸡蛋  3个', '腌菜  100克']",['盐  适量']
8929,五花肉烧萝卜, 9473 收藏 , 69511 浏览,烧,家常味,10分钟,新手尝试,"['白萝卜 700克', '五花肉 100克']","['老抽 1茶匙', '蚝油 2茶匙', '白糖 少许', '食盐 适量', '葱姜 适量', '干辣椒 5个']"
11215,盐水毛豆, 4 收藏 , 2082 浏览,煮,家常味,30分钟,新手尝试,"['毛豆 500克', '盐 5勺']","['香叶 3片', '干辣椒 3个', '花椒 适量', '姜 3片', '桂皮 1个', '八角 2个']"
5955,油焖大虾, 2 收藏 , 4878 浏览,烧,家常味,30分钟,未知,['大虾 300克'],"['玉米油 1大勺', '盐 少许', '白糖 少许', '番茄沙司 1勺', '料酒 1小勺', '清水 半小碗', '大葱 10克', '生姜 7克']"
14783,家乡的美食~~腊肉大暑煲, 0 收藏 , 4330 浏览,煲,家常味,30分钟,初中水平,"['大薯 500克', '腊肉 50克']","['油 3克', '盐 2克', '蚝油 5克', '姜 10克', '葱 1棵']"
3999,家常醋溜白菜, 29 收藏 , 92685 浏览,炒,酸辣味,5分钟,新手尝试,['白菜 1把'],"['干辣椒 3颗', '白醋 1勺', '盐 1茶匙', '生抽 1勺', '糖 1茶匙', '蒜 2瓣']"
8774,鱼香肉丝, 40 收藏 , 57354 浏览,炒,家常味,30分钟,初级入门,"['里脊肉 250克', '干木耳 10朵', '胡萝卜 半节', '红椒 一个']","['油 适量', '醋 1勺', '白糖 2克', '料酒 适量', '番茄酱 适量', '豆瓣酱 2勺', '生抽 适量', '盐 1克', '大蒜 2瓣', '十三香 适量', '淀粉 5克', '胡椒粉 适量', '姜 一块']"
12453,小米蒸排骨, 18 收藏 , 4567 浏览,蒸,家常味,30分钟,未知,"['排骨 500克', '小米 1碗']","['老抽 1汤勺', '蚝油 1汤勺', '生抽 2汤勺', '盐 1克', '糖 5克', '13香 1克', '姜 2片']"
5226,虾仁滑蛋, 0 收藏 , 6192 浏览,炒,家常味,30分钟,未知,"['亚麻公社亚麻籽油 15毫升', '鸡蛋 4个', '虾 8只']","['小葱 1棵', '色拉油 适量', '盐 2克']"
13670,京酱肉丝, 2 收藏 , 6699 浏览,炒,酱香味,30分钟,初中水平,"['瘦肉 200克', '胡萝卜 30克', '青瓜 30克', '腐皮 1块']","['油 5克', '盐 1克', '甜面酱 5克', '蚝油 2克', '姜 3克', '酒 3克']"
